GO Term	Size	RealTPD	RealPvalue	ShuffledTPD	ShuffledPvalue
GO:0055080	13	435.0	0.6794544758846011	394.0	0.3412753288005115
GO:0055082	14	490.0	0.5567452952842848	524.0	0.7857537493299839
GO:0055085	21	1221.0	0.8672615344073971	977.0	0.07015818777827809
GO:0055086	12	445.0	0.9889328117117983	358.0	0.5813585983960794
GO:0055114	20	1270.0	0.9984811527885675	949.0	0.24796112964126715
GO:0055117	3	4.0	0.005483653277737073	16.0	0.510033481788937
GO:0060071	3	5.0	0.010116491878262655	17.0	0.5938024080403933
GO:0060089	3	6.0	0.017663661769845344	17.0	0.5938024080403933
GO:0060090	3	7.0	0.029419016654363854	11.0	0.14996743553214986
GO:0060191	3	16.0	0.510033481788937	16.0	0.510033481788937
GO:0060205	9	99.0	3.7745528336715587E-4	177.0	0.3083221007069012
GO:0060249	5	19.0	9.800823918495554E-4	54.0	0.5407549736279719
GO:0060255	72	14035.0	0.698331541662267	14009.0	0.6785734144083908
GO:0060271	11	55.0	6.385248367403085E-11	282.0	0.4002465342632473
GO:0060284	13	330.0	0.03794178653371744	476.0	0.9100937817053876
GO:0060322	11	259.0	0.18981194855412273	280.0	0.37937091085426033
GO:0060341	22	973.0	0.005638565160009246	1147.0	0.21113471029830266
GO:0060348	4	22.0	0.10242685396246473	33.0	0.5687425224365713
GO:0060429	10	135.0	5.8579482360963E-4	257.0	0.7230487216883156
GO:0060491	5	26.0	0.00701751291606698	59.0	0.7120012915245655
GO:0060548	14	535.0	0.8417705280998373	455.0	0.2996460267498655
GO:0060562	5	22.0	0.0023866613017287396	75.0	0.9783769908707257
GO:0060589	5	50.0	0.39620274537601957	56.0	0.6122154309364689
GO:0060590	4	28.0	0.3149684288245026	33.0	0.5687425224365713
GO:0060627	17	586.0	0.02499329740151222	776.0	0.7818243716824053
GO:0060759	3	21.0	0.8611386820779643	14.0	0.3448186521234654
GO:0060828	6	83.0	0.6010828200137911	85.0	0.6528290760641399
GO:0061008	4	28.0	0.3149684288245026	30.0	0.41300657794238405
GO:0061013	9	86.0	5.9822304740485055E-5	146.0	0.05044643502975463
GO:0061014	3	4.0	0.005483653277737073	24.0	0.957250018358124
GO:0061024	23	983.0	3.6324913606626823E-4	1324.0	0.4208733355161164
GO:0061025	4	8.0	9.453907217392126E-4	41.0	0.8889766365702059
GO:0061061	3	9.0	0.07185340703421195	22.0	0.902713763291213
GO:0061136	4	19.0	0.04836603229972034	19.0	0.04836603229972034
GO:0061245	3	8.0	0.04692563119074478	16.0	0.510033481788937
GO:0061337	3	4.0	0.005483653277737073	10.0	0.10579091461789708
GO:0061418	4	6.0	3.678756898097148E-4	45.0	0.9595065485323943
GO:0061458	3	20.0	0.8088205323061611	10.0	0.10579091461789708
GO:0061564	7	78.0	0.036757251463804194	121.0	0.7036037543496596
GO:0061630	5	26.0	0.00701751291606698	39.0	0.10233086136954064
GO:0061659	5	26.0	0.00701751291606698	51.0	0.43179455861999705
GO:0061695	6	45.0	0.009554216538199987	81.0	0.5474938250996251
GO:0061842	3	9.0	0.07185340703421195	12.0	0.2049491548637462
GO:0061919	7	59.0	0.0024260569429539335	102.0	0.3112627530243613
GO:0061951	3	17.0	0.5938024080403933	11.0	0.14996743553214986
GO:0062012	3	15.0	0.42580108506480596	5.0	0.010116491878262655
GO:0062023	4	11.0	0.0033605461663601855	31.0	0.46461254187805967
GO:0065002	8	91.0	0.005908720587060495	133.0	0.2514464592775477
GO:0065003	49	6229.0	0.4028066827369467	6596.0	0.8401382063932823
GO:0065004	3	15.0	0.42580108506480596	24.0	0.957250018358124
GO:0065007	136	48425.0	0.002798507767205543	51254.0	0.8357646063589113
GO:0065008	58	8969.0	0.5943196647369295	9219.0	0.8230656994977308
GO:0065009	40	3773.0	0.040723894293441046	4014.0	0.2474198297550531
GO:0070011	6	80.0	0.5203063785965019	75.0	0.38547799703841373
GO:0070013	99	29053.0	0.9999863267416627	26992.0	0.8281952196752771
GO:0070035	3	6.0	0.017663661769845344	21.0	0.8611386820779643
GO:0070062	48	5127.0	7.010014174430038E-4	5725.0	0.1326432743358708
GO:0070085	4	36.0	0.7143567795174552	25.0	0.19083566892832424
GO:0070125	4	6.0	3.678756898097148E-4	15.0	0.014437697720659228
GO:0070126	4	6.0	3.678756898097148E-4	30.0	0.41300657794238405
GO:0070161	11	195.0	0.0043942985616016225	299.0	0.5831264612514635
GO:0070201	17	610.0	0.05324533881805049	739.0	0.5968076689485964
GO:0070206	5	29.0	0.014547153757395249	40.0	0.11959772592320542
GO:0070208	5	29.0	0.014547153757395249	48.0	0.32781653222027785
GO:0070372	3	15.0	0.42580108506480596	17.0	0.5938024080403933
GO:0070382	4	30.0	0.41300657794238405	27.0	0.26999894656703405
GO:0070469	4	26.0	0.22849334767870647	24.0	0.1572496544953231
GO:0070482	14	448.0	0.25493276120707287	422.0	0.12396729812820823
GO:0070491	4	7.0	5.964734144435641E-4	28.0	0.3149684288245026
GO:0070507	8	88.0	0.00403029691043114	136.0	0.29529779321702176
GO:0070555	3	22.0	0.902713763291213	20.0	0.8088205323061611
GO:0070585	10	85.0	7.231812650523854E-7	260.0	0.7537349847973667
GO:0070588	4	44.0	0.9467394451314279	39.0	0.831253797884157
GO:0070646	3	12.0	0.2049491548637462	16.0	0.510033481788937
GO:0070647	15	295.0	3.379907930939655E-6	507.0	0.19698691317620942
GO:0070727	56	6796.0	1.127759781852264E-5	8169.0	0.3847473036307881
GO:0070820	7	96.0	0.20707525065951202	129.0	0.833288816041526
GO:0070821	3	3.0	0.0027645561644255995	7.0	0.029419016654363854
GO:0070838	4	44.0	0.9467394451314279	30.0	0.41300657794238405
GO:0070848	7	88.0	0.10582135767320919	117.0	0.6249732834343712
GO:0070887	37	2888.0	5.587561152503839E-4	3337.0	0.1418461694953871
GO:0070925	25	945.0	2.8493360052034873E-8	1464.0	0.13458955854856536
GO:0070972	6	58.0	0.07296134402566322	84.0	0.6272430546741931
GO:0071013	4	13.0	0.007191424628330708	32.0	0.5168213003721176
GO:0071025	4	6.0	3.678756898097148E-4	34.0	0.6195005239237004
GO:0071027	4	6.0	3.678756898097148E-4	34.0	0.6195005239237004
GO:0071028	4	6.0	3.678756898097148E-4	35.0	0.6682783218686326
GO:0071029	3	3.0	0.0027645561644255995	13.0	0.2703766711819732
GO:0071035	3	3.0	0.0027645561644255995	29.0	0.9969454916740108
GO:0071038	3	3.0	0.0027645561644255995	25.0	0.9731892080128133
GO:0071046	3	3.0	0.0027645561644255995	18.0	0.6734554176570715
GO:0071051	3	3.0	0.0027645561644255995	20.0	0.8088205323061611
GO:0071103	3	16.0	0.510033481788937	19.0	0.7458718066309742
GO:0071166	10	72.0	8.593882150755825E-8	225.0	0.3391920523104496
GO:0071216	4	29.0	0.3628630955957633	31.0	0.46461254187805967
GO:0071219	3	14.0	0.3448186521234654	8.0	0.04692563119074478
GO:0071222	3	14.0	0.3448186521234654	15.0	0.42580108506480596
GO:0071229	5	38.0	0.08695245604844618	45.0	0.23573361726507117
GO:0071310	33	2274.0	0.0010927024077482912	2804.0	0.47464489117428066
GO:0071345	10	184.0	0.04415649543021062	257.0	0.7230487216883156
GO:0071363	7	88.0	0.10582135767320919	94.0	0.17755477693211238
GO:0071375	10	154.0	0.004047946925184156	247.0	0.6092491253267357
GO:0071377	3	3.0	0.0027645561644255995	17.0	0.5938024080403933
GO:0071396	5	46.0	0.26476859443194456	59.0	0.7120012915245655
GO:0071407	6	50.0	0.022676749192377856	74.0	0.3595977937852082
GO:0071417	15	384.0	0.001492120600454663	566.0	0.5647415345699969
GO:0071426	10	72.0	8.593882150755825E-8	183.0	0.04129778037857409
GO:0071427	10	72.0	8.593882150755825E-8	200.0	0.11486225147527059
GO:0071453	10	251.0	0.6565944762471646	229.0	0.38634991123709506
GO:0071456	8	128.0	0.18676038078280083	141.0	0.3752347931521362
GO:0071495	22	851.0	8.911323902158106E-5	1179.0	0.3141740724880123
GO:0071496	3	29.0	0.9969454916740108	14.0	0.3448186521234654
GO:0071559	3	12.0	0.2049491548637462	16.0	0.510033481788937
GO:0071560	3	12.0	0.2049491548637462	12.0	0.2049491548637462
GO:0071702	62	9032.0	0.0018637096816047857	10207.0	0.533254578356296
GO:0071704	124	43098.0	0.9599736316679002	41343.0	0.2616943064233392
GO:0071705	59	7897.0	2.3957083955581778E-4	9003.0	0.2999461942729953
GO:0071782	5	33.0	0.0346336184683428	40.0	0.11959772592320542
GO:0071786	3	8.0	0.04692563119074478	15.0	0.42580108506480596
GO:0071806	9	117.0	0.003395481105087825	195.0	0.5640642862937966
GO:0071824	3	15.0	0.42580108506480596	18.0	0.6734554176570715
GO:0071826	6	39.0	0.0029447799058412516	76.0	0.4118785835180482
GO:0071840	128	41854.0	1.0838671249060189E-4	44908.0	0.6523136903678345
GO:0071867	3	11.0	0.14996743553214986	19.0	0.7458718066309742
GO:0071868	3	11.0	0.14996743553214986	14.0	0.3448186521234654
GO:0071869	3	11.0	0.14996743553214986	12.0	0.2049491548637462
GO:0071870	3	11.0	0.14996743553214986	17.0	0.5938024080403933
GO:0071897	3	18.0	0.6734554176570715	26.0	0.9837746073794185
GO:0071900	5	23.0	0.0031614891508309553	77.0	0.9862407114449021
GO:0071901	3	7.0	0.029419016654363854	15.0	0.42580108506480596
GO:0071944	45	3874.0	4.165037154849098E-8	5157.0	0.29612036593380053
GO:0072001	3	12.0	0.2049491548637462	19.0	0.7458718066309742
GO:0072175	3	7.0	0.029419016654363854	20.0	0.8088205323061611
GO:0072321	3	3.0	0.0027645561644255995	17.0	0.5938024080403933
GO:0072329	3	14.0	0.3448186521234654	21.0	0.8611386820779643
GO:0072330	3	28.0	0.9945767466964044	16.0	0.510033481788937
GO:0072341	3	24.0	0.957250018358124	19.0	0.7458718066309742
GO:0072358	4	23.0	0.12780398353791242	36.0	0.7143567795174552
GO:0072359	7	77.0	0.03261493625080871	108.0	0.4333164345968834
GO:0072384	3	6.0	0.017663661769845344	16.0	0.510033481788937
GO:0072503	8	128.0	0.18676038078280083	176.0	0.8890800212533579
GO:0072507	8	128.0	0.18676038078280083	152.0	0.5658727987566742
GO:0072511	4	44.0	0.9467394451314279	38.0	0.7962049654024463
GO:0072521	11	370.0	0.9839018114342166	275.0	0.3288125689585685
GO:0072522	4	54.0	0.9982563748886641	29.0	0.3628630955957633
GO:0072594	27	1456.0	0.0010459622298929906	1628.0	0.036409638167385586
GO:0072599	5	33.0	0.0346336184683428	57.0	0.6467195404567794
GO:0072655	10	85.0	7.231812650523854E-7	278.0	0.8948057915788505
GO:0072657	14	475.0	0.44289875792254907	483.0	0.5036279974152161
GO:0072659	6	64.0	0.14832865297857123	92.0	0.8083510037449821
GO:0072662	4	8.0	9.453907217392126E-4	21.0	0.08092768885594051
GO:0072663	4	8.0	9.453907217392126E-4	36.0	0.7143567795174552
GO:0072686	5	39.0	0.10233086136954064	54.0	0.5407549736279719
GO:0080090	73	14761.0	0.8878394276398273	14220.0	0.5271862118897642
GO:0080134	11	284.0	0.42141118292684854	283.0	0.41079639273439644
GO:0080135	7	114.0	0.5621412434329356	96.0	0.20707525065951202
GO:0080171	4	21.0	0.08092768885594051	31.0	0.46461254187805967
GO:0090066	11	172.0	5.850907074101102E-4	292.0	0.5077441429500505
GO:0090068	6	50.0	0.022676749192377856	56.0	0.05581557813689163
GO:0090087	15	474.0	0.07774736620614986	546.0	0.42810007608493766
GO:0090090	6	83.0	0.6010828200137911	62.0	0.11891116269843953
GO:0090092	3	9.0	0.07185340703421195	20.0	0.8088205323061611
GO:0090114	3	3.0	0.0027645561644255995	15.0	0.42580108506480596
GO:0090150	11	286.0	0.44280541017340663	316.0	0.7493690486067055
GO:0090151	3	3.0	0.0027645561644255995	8.0	0.04692563119074478
GO:0090162	3	6.0	0.017663661769845344	11.0	0.14996743553214986
GO:0090174	4	8.0	9.453907217392126E-4	35.0	0.6682783218686326
GO:0090175	3	5.0	0.010116491878262655	18.0	0.6734554176570715
GO:0090257	4	9.0	0.0014689080951179297	40.0	0.862169673729559
GO:0090304	37	3001.0	0.0033772084575730958	3025.0	0.004773597264188665
GO:0090305	7	70.0	0.013139189587928816	131.0	0.8588922735988234
GO:0090307	4	16.0	0.01998414835164898	12.0	0.004956075507013374
GO:0090316	6	50.0	0.022676749192377856	67.0	0.20090299985184368
GO:0090407	6	114.0	0.9912692218505588	37.0	0.0019219979005854805
GO:0090501	5	18.0	7.171667251941575E-4	31.0	0.022780466148318933
GO:0090503	4	6.0	3.678756898097148E-4	21.0	0.08092768885594051
GO:0090543	4	16.0	0.01998414835164898	19.0	0.04836603229972034
GO:0090575	3	11.0	0.14996743553214986	10.0	0.10579091461789708
GO:0090596	4	22.0	0.10242685396246473	33.0	0.5687425224365713
GO:0097006	6	94.0	0.8434298440335832	78.0	0.4657744142758847
GO:0097014	3	8.0	0.04692563119074478	9.0	0.07185340703421195
GO:0097159	95	25270.0	0.9502205100636373	23900.0	0.2782757701216648
GO:0097164	3	20.0	0.8088205323061611	9.0	0.07185340703421195
GO:0097190	4	29.0	0.3628630955957633	28.0	0.3149684288245026
GO:0097223	3	10.0	0.10579091461789708	7.0	0.029419016654363854
GO:0097305	5	43.0	0.18330110459811536	57.0	0.6467195404567794
GO:0097367	44	4787.0	0.14181629165494097	4848.0	0.2016998777575173
GO:0097421	3	14.0	0.3448186521234654	14.0	0.3448186521234654
GO:0097431	3	13.0	0.2703766711819732	14.0	0.3448186521234654
GO:0097435	9	105.0	8.214315269625632E-4	157.0	0.10822005634642726
GO:0097447	15	421.0	0.00983566740014388	489.0	0.12257170306027526
GO:0097458	27	1401.0	2.441524703434179E-4	2056.0	0.9189990564464321
GO:0097546	4	7.0	5.964734144435641E-4	25.0	0.19083566892832424
GO:0097659	5	19.0	9.800823918495554E-4	54.0	0.5407549736279719
GO:0097708	43	4385.0	0.037489180701122234	5053.0	0.8131450166322911
GO:0097711	10	45.0	6.131923770704051E-10	217.0	0.252604231397777
GO:0097746	4	20.0	0.06302333118791523	22.0	0.10242685396246473
GO:0098534	3	9.0	0.07185340703421195	14.0	0.3448186521234654
GO:0098542	5	49.0	0.361456131470643	44.0	0.20854647161060821
GO:0098552	5	21.0	0.0017878443022586444	29.0	0.014547153757395249
GO:0098562	3	3.0	0.0027645561644255995	18.0	0.6734554176570715
GO:0098588	42	4015.0	0.0075311112836784575	4711.0	0.6661329053807046
GO:0098589	12	306.0	0.1492972617798005	343.0	0.43891799057836
GO:0098590	14	242.0	2.1999816791267808E-6	461.0	0.3405801375534596
GO:0098655	8	178.0	0.9048397041521087	153.0	0.5831141633175089
GO:0098657	12	258.0	0.014315910974595012	267.0	0.024243855265547707
GO:0098660	9	220.0	0.8600577553099711	163.0	0.15495322391593705
GO:0098662	8	178.0	0.9048397041521087	150.0	0.5310442131447523
GO:0098687	6	97.0	0.8876037738676393	91.0	0.7891358141655076
GO:0098771	14	490.0	0.5567452952842848	466.0	0.3762169913649382
GO:0098772	17	629.0	0.09006991301817158	574.0	0.016460997435888042
GO:0098791	13	293.0	0.005160809178177396	436.0	0.6870547846835231
GO:0098793	5	43.0	0.18330110459811536	57.0	0.6467195404567794
GO:0098794	9	64.0	1.613353551910301E-6	171.0	0.23537991588371868
GO:0098796	32	2429.0	0.10215179286893888	2597.0	0.3909325831056091
GO:0098797	9	145.0	0.04674072296623158	159.0	0.12251501931358724
GO:0098798	16	525.0	0.04049175344697569	670.0	0.701188314970399
GO:0098800	10	192.0	0.07315121123917047	228.0	0.37437000276329413
GO:0098803	4	26.0	0.22849334767870647	30.0	0.41300657794238405
GO:0098805	45	4543.0	0.0022254068737845105	5243.0	0.4159672315522708
GO:0098813	3	14.0	0.3448186521234654	4.0	0.005483653277737073
GO:0098827	23	1400.0	0.6946297070551962	1196.0	0.0817766358861916
GO:0098852	15	350.0	1.8933312426530792E-4	665.0	0.9690399337784241
GO:0098857	11	261.0	0.20492287683681196	303.0	0.6250408290929794
GO:0098858	6	72.0	0.30982270456984884	82.0	0.5744603178443368
GO:0098876	4	30.0	0.41300657794238405	38.0	0.7962049654024463
GO:0098978	6	22.0	4.4831978408847354E-5	83.0	0.6010828200137911
GO:0098984	4	14.0	0.010269958523749992	27.0	0.26999894656703405
GO:0099003	3	5.0	0.010116491878262655	10.0	0.10579091461789708
GO:0099023	3	5.0	0.010116491878262655	12.0	0.2049491548637462
GO:0099080	12	178.0	2.0335853443858862E-5	429.0	0.9716120257153107
GO:0099081	12	178.0	2.0335853443858862E-5	316.0	0.21183709828240468
GO:0099111	3	6.0	0.017663661769845344	4.0	0.005483653277737073
GO:0099132	3	3.0	0.0027645561644255995	18.0	0.6734554176570715
GO:0099177	5	12.0	9.293467163268868E-5	49.0	0.361456131470643
GO:0099503	25	1593.0	0.4878584564076602	1774.0	0.930190999988342
GO:0099512	12	178.0	2.0335853443858862E-5	330.0	0.32099484861682365
GO:0099513	8	64.0	1.0557235569275476E-4	148.0	0.4959762722328703
GO:0099568	8	70.0	2.8940792220591145E-4	135.0	0.28029555559429614
GO:0099572	4	14.0	0.010269958523749992	41.0	0.8889766365702059
GO:0101002	3	10.0	0.10579091461789708	11.0	0.14996743553214986
GO:0110053	5	24.0	0.004155731517235801	58.0	0.6800575833770865
GO:0120025	30	1703.0	3.594021655063257E-5	2177.0	0.18253101704375324
GO:0120031	16	216.0	2.221684626434483E-11	689.0	0.7954959141086593
GO:0120032	5	26.0	0.00701751291606698	38.0	0.08695245604844618
GO:0120034	3	8.0	0.04692563119074478	8.0	0.04692563119074478
GO:0120035	13	306.0	0.01108697711471152	413.0	0.49863419229975037
GO:0120036	23	672.0	1.6998786686663927E-10	1282.0	0.27716081030602446
GO:0120038	21	750.0	5.170573945748415E-5	902.0	0.011599158133408437
GO:0120039	6	48.0	0.016251065634282965	75.0	0.38547799703841373
GO:0140014	6	44.0	0.007936591800078583	74.0	0.3595977937852082
GO:0140029	3	5.0	0.010116491878262655	26.0	0.9837746073794185
GO:0140030	3	13.0	0.2703766711819732	27.0	0.9904960582678055
GO:0140053	4	6.0	3.678756898097148E-4	25.0	0.19083566892832424
GO:0140056	13	110.0	4.865849277123057E-11	431.0	0.6483213946689
GO:0140096	37	3286.0	0.09333700808394269	3593.0	0.5694259751614897
GO:0140097	4	33.0	0.5687425224365713	28.0	0.3149684288245026
GO:0140098	6	41.0	0.004434697729993724	76.0	0.4118785835180482
GO:0140110	7	91.0	0.1385421591899357	110.0	0.47614768682565356
GO:0150063	5	38.0	0.08695245604844618	65.0	0.8659666622710136
GO:0198738	14	431.0	0.16266278715676386	475.0	0.44289875792254907
GO:1900180	4	7.0	5.964734144435641E-4	22.0	0.10242685396246473
GO:1901135	20	1247.0	0.9965614987515372	1118.0	0.8921424745666946
GO:1901136	4	29.0	0.3628630955957633	22.0	0.10242685396246473
GO:1901137	8	212.0	0.9974865982052722	124.0	0.14324343578219428
GO:1901184	3	8.0	0.04692563119074478	18.0	0.6734554176570715
GO:1901214	6	95.0	0.8592741687973411	97.0	0.8876037738676393
GO:1901215	5	65.0	0.8659666622710136	68.0	0.9164631035513198
GO:1901265	51	6646.0	0.2686777569491502	6822.0	0.48036911219345924
GO:1901293	4	54.0	0.9982563748886641	33.0	0.5687425224365713
GO:1901342	4	27.0	0.26999894656703405	40.0	0.862169673729559
GO:1901360	53	7697.0	0.8233317128561046	7115.0	0.19668977259020687
GO:1901361	11	197.0	0.005147716755574859	265.0	0.2372068013955033
GO:1901362	17	761.0	0.7130019973792457	600.0	0.03934838403067056
GO:1901363	94	24579.0	0.9152891811597763	23706.0	0.473143688763371
GO:1901379	3	9.0	0.07185340703421195	24.0	0.957250018358124
GO:1901381	3	9.0	0.07185340703421195	16.0	0.510033481788937
GO:1901564	81	18249.0	0.9127825361854469	17569.0	0.5277680341809219
GO:1901565	22	1231.0	0.513325040835267	1193.0	0.36514607850407166
GO:1901566	21	1314.0	0.9821359032271197	1056.0	0.2621776280925331
GO:1901568	3	18.0	0.6734554176570715	13.0	0.2703766711819732
GO:1901570	3	18.0	0.6734554176570715	20.0	0.8088205323061611
GO:1901575	34	3013.0	0.544298891859174	2768.0	0.11156509162345757
GO:1901576	40	4537.0	0.9470697275621704	4125.0	0.4228737853387582
GO:1901615	3	21.0	0.8611386820779643	17.0	0.5938024080403933
GO:1901652	12	281.0	0.050718730351660274	307.0	0.15493062672389393
GO:1901653	10	154.0	0.004047946925184156	190.0	0.06480663366762697
GO:1901654	3	8.0	0.04692563119074478	18.0	0.6734554176570715
GO:1901681	3	20.0	0.8088205323061611	22.0	0.902713763291213
GO:1901698	25	1473.0	0.15150765304197572	1739.0	0.8821255991506796
GO:1901699	15	384.0	0.001492120600454663	554.0	0.4826406338907805
GO:1901700	23	1145.0	0.030826772804494106	1281.0	0.2740460843780299
GO:1901701	18	591.0	0.001679746198689792	749.0	0.20139292304147255
GO:1901987	14	242.0	2.1999816791267808E-6	540.0	0.8637251868968118
GO:1901990	14	242.0	2.1999816791267808E-6	452.0	0.2800516427503723
GO:1902105	6	58.0	0.07296134402566322	67.0	0.20090299985184368
GO:1902107	4	21.0	0.08092768885594051	16.0	0.01998414835164898
GO:1902115	6	43.0	0.006564917486624996	69.0	0.24147016566562662
GO:1902117	3	8.0	0.04692563119074478	17.0	0.5938024080403933
GO:1902275	3	15.0	0.42580108506480596	20.0	0.8088205323061611
GO:1902305	3	11.0	0.14996743553214986	14.0	0.3448186521234654
GO:1902494	36	3172.0	0.1677780277040649	3376.0	0.5259891305822745
GO:1902495	5	28.0	0.011495279514130976	55.0	0.5768012259986843
GO:1902531	23	1158.0	0.04027027952904049	1377.0	0.615830691509404
GO:1902532	10	211.0	0.19626090938434768	218.0	0.26275951308135265
GO:1902533	13	357.0	0.11531014407590257	395.0	0.34914135121562406
GO:1902600	4	41.0	0.8889766365702059	27.0	0.26999894656703405
GO:1902679	8	117.0	0.08475278918069722	118.0	0.09179148977416389
GO:1902680	12	348.0	0.4864311581063594	368.0	0.6717531282045233
GO:1902749	13	195.0	1.6065326614026752E-6	381.0	0.2462069948314315
GO:1902850	7	52.0	6.989482808134461E-4	75.0	0.025481461166418584
GO:1902903	9	108.0	0.0011912764230523544	156.0	0.10154069138776953
GO:1902905	7	61.0	0.0033786027546397934	112.0	0.519256588335143
GO:1903010	3	18.0	0.6734554176570715	23.0	0.9343022670638608
GO:1903018	3	14.0	0.3448186521234654	22.0	0.902713763291213
GO:1903047	28	1390.0	4.86509073121666E-6	2021.0	0.5225088852332929
GO:1903050	5	38.0	0.08695245604844618	61.0	0.7709571093255594
GO:1903051	3	12.0	0.2049491548637462	17.0	0.5938024080403933
GO:1903076	4	25.0	0.19083566892832424	27.0	0.26999894656703405
GO:1903078	3	15.0	0.42580108506480596	15.0	0.42580108506480596
GO:1903311	10	114.0	4.686323982753294E-5	199.0	0.10887655120622249
GO:1903313	4	13.0	0.007191424628330708	28.0	0.3149684288245026
GO:1903320	5	44.0	0.20854647161060821	64.0	0.8452198372389825
GO:1903322	4	17.0	0.02723999000694707	20.0	0.06302333118791523
GO:1903362	7	101.0	0.29241941369295177	127.0	0.804865874238204
GO:1903363	3	12.0	0.2049491548637462	8.0	0.04692563119074478
GO:1903364	3	16.0	0.510033481788937	11.0	0.14996743553214986
GO:1903391	3	6.0	0.017663661769845344	4.0	0.005483653277737073
GO:1903506	32	2647.0	0.5073786498387829	2369.0	0.05220406992662091
GO:1903507	8	117.0	0.08475278918069722	202.0	0.9909948252068119
GO:1903508	12	348.0	0.4864311581063594	340.0	0.4107835938604754
GO:1903522	5	19.0	9.800823918495554E-4	53.0	0.5043702825277193
GO:1903530	8	105.0	0.028606422519710784	112.0	0.055496342415090424
GO:1903531	4	25.0	0.19083566892832424	22.0	0.10242685396246473
GO:1903532	3	15.0	0.42580108506480596	18.0	0.6734554176570715
GO:1903533	3	15.0	0.42580108506480596	19.0	0.7458718066309742
GO:1903555	3	16.0	0.510033481788937	21.0	0.8611386820779643
GO:1903561	48	5127.0	7.010014174430038E-4	5985.0	0.41701964101387307
GO:1903573	4	29.0	0.3628630955957633	34.0	0.6195005239237004
GO:1903706	7	104.0	0.35042926533275565	100.0	0.2741242976753832
GO:1903708	4	21.0	0.08092768885594051	31.0	0.46461254187805967
GO:1903827	18	620.0	0.0054164583828147355	783.0	0.3498990390279584
GO:1903828	4	26.0	0.22849334767870647	31.0	0.46461254187805967
GO:1903829	13	286.0	0.003320983946127463	401.0	0.39759864858582494
GO:1904035	3	18.0	0.6734554176570715	5.0	0.010116491878262655
GO:1904062	6	40.0	0.0036215286972180573	70.0	0.26331071756820634
GO:1904064	3	9.0	0.07185340703421195	12.0	0.2049491548637462
GO:1904375	4	25.0	0.19083566892832424	35.0	0.6682783218686326
GO:1904377	3	15.0	0.42580108506480596	19.0	0.7458718066309742
GO:1904589	4	7.0	5.964734144435641E-4	21.0	0.08092768885594051
GO:1904666	3	3.0	0.0027645561644255995	15.0	0.42580108506480596
GO:1904668	3	3.0	0.0027645561644255995	14.0	0.3448186521234654
GO:1904950	4	33.0	0.5687425224365713	29.0	0.3628630955957633
GO:1904951	9	150.0	0.06765934950893107	145.0	0.04674072296623158
GO:1905114	14	431.0	0.16266278715676386	414.0	0.0954199307220498
GO:1905269	3	15.0	0.42580108506480596	17.0	0.5938024080403933
GO:1905330	3	5.0	0.010116491878262655	15.0	0.42580108506480596
GO:1905354	4	6.0	3.678756898097148E-4	33.0	0.5687425224365713
GO:1905368	3	20.0	0.8088205323061611	10.0	0.10579091461789708
GO:1905369	3	20.0	0.8088205323061611	18.0	0.6734554176570715
GO:1905475	5	42.0	0.16005363367383604	40.0	0.11959772592320542
GO:1905477	4	30.0	0.41300657794238405	29.0	0.3628630955957633
GO:1905818	3	13.0	0.2703766711819732	10.0	0.10579091461789708
GO:1905897	4	29.0	0.3628630955957633	19.0	0.04836603229972034
GO:1990204	4	26.0	0.22849334767870647	27.0	0.26999894656703405
GO:1990234	17	583.0	0.02257161906127617	711.0	0.4370439845909885
GO:1990351	9	147.0	0.0543825507809472	187.0	0.44713891839843106
GO:1990542	7	124.0	0.7570868268485672	123.0	0.739857503182198
GO:1990778	6	64.0	0.14832865297857123	55.0	0.0485263098675434
GO:1990841	3	15.0	0.42580108506480596	23.0	0.9343022670638608
GO:1990904	26	1085.0	2.1359884309539178E-7	1561.0	0.09373682358624263
GO:2000026	31	2081.0	0.007098963114811626	2299.0	0.1339364043714304
GO:2000027	5	28.0	0.011495279514130976	51.0	0.43179455861999705
GO:2000112	40	4590.0	0.9678527048313796	3788.0	0.0468309747899614
GO:2000113	10	291.0	0.9516860334315916	215.0	0.23293078700510575
GO:2000116	3	10.0	0.10579091461789708	12.0	0.2049491548637462
GO:2000145	12	237.0	0.003559393946483092	319.0	0.23323135442540696
GO:2000146	5	38.0	0.08695245604844618	37.0	0.07336978844633982
GO:2000147	9	127.0	0.00966238557585819	185.0	0.41822479659075484
GO:2000171	3	12.0	0.2049491548637462	13.0	0.2703766711819732
GO:2000209	3	12.0	0.2049491548637462	16.0	0.510033481788937
GO:2000377	6	89.0	0.7474885453797006	68.0	0.22065269934268322
GO:2000378	3	23.0	0.9343022670638608	18.0	0.6734554176570715
GO:2000379	3	12.0	0.2049491548637462	14.0	0.3448186521234654
GO:2000649	3	11.0	0.14996743553214986	8.0	0.04692563119074478
GO:2001141	32	2647.0	0.5073786498387829	2781.0	0.7910674301306642
GO:2001233	6	95.0	0.8592741687973411	81.0	0.5474938250996251
GO:2001234	5	70.0	0.9411414876310806	63.0	0.8224557250210653
GO:2001242	3	21.0	0.8611386820779643	11.0	0.14996743553214986
GO:2001252	3	15.0	0.42580108506480596	12.0	0.2049491548637462
